YB,GLON,GLAT,r,Vstrongest (km/s),g amplitude,g velocity,g stddev,uncertamp,uncertgvel,uncertstd,Good fit,Multiple emission line
1308,32.63243029,-0.130948811,0.002126812,101.52595901488382,1.8343982309103013,101.4516355186169,0.8506460551620287,0.101542416254514,0.061133760546706384,0.061133760546706405,,
1309,32.632485,-0.66207049,0.00140027,0.5714263915913179,1.2100131511688232,0.152858366903528,1.2066091453419028,0.061357469121043166,0.203848106837303,0.20384813088722728,,
1310,32.64853003,-0.648559669,0.001628143,-0.2787170410258768,0.978628635406494,-0.019873675587444,0.8693597636746531,0.08362552731668003,0.11509003565742681,0.1150900356574333,,
1311,32.69297207,0.046956598,0.002022009,88.98634338378012,1.555837118625641,90.5098291929779,2.0,0.042861927782530604,0.23025520592127138,0.2302552059212715,,
1312,32.70323151,-0.056339293,0.001460706,100.88835144042092,3.4540821274359423,100.52869882189944,1.4290882094436204,0.08884668266865242,0.04244827970310067,0.04244827970310067,,
1313,32.70956274,-0.062482775,0.004545309,100.88835144042092,2.977205871023756,100.89505465669316,1.3572037570831168,0.07036693641633822,0.03704074931434603,0.037040749314346054,,
1314,32.72309561,-0.295612198,0.001574951,90.26155853270592,2.155129891633988,90.43332468184714,0.9210180937076976,0.08383862672811802,0.0448758159192286,0.044875815919228686,,
1315,32.73955676,0.194441084,0.002362278,19.06204605101541,3.130459260582388,18.437663650943914,2.0,0.05005283866727223,0.04760355684321071,0.04760355684321069,,
1316,32.74573559,-0.073397213,0.001961953,37.12759399413092,2.7785070616595373,37.09995293444486,2.0,0.04841186007477775,0.045751499900310556,0.04575149990031058,,
1317,32.74835255,-0.063748921,0.002326898,37.12759399413092,2.346065430265409,37.39262774458135,2.0,0.04982665433973677,0.06992282042774088,0.06992282042774084,,
1318,32.76926217,-0.182820422,0.002008363,81.76012420653392,0.9356185555458068,80.50479323592512,2.0,0.03564814571190821,0.2833365946144642,0.28333659461446437,,
1319,32.772946,-0.05924745,0.001742547,38.61534500121102,1.7969725872241895,38.071481730954005,1.9098599513693115,0.06420005138327611,0.07879182343774506,0.07879182343774503,,
1320,32.77479152,0.184199381,0.002504762,19.48711776732402,1.5581765491699069,16.784253022595916,2.0,0.03032840751066666,0.12848803212827792,0.12848887309498983,,
1321,32.79228785,0.193346309,0.002080876,14.173721313466524,4.104548909828863,14.7586278387898,2.0,0.05408975676972678,0.054817723035725484,0.054817723035881935,,
1322,32.79413543,0.206211173,0.0030404,13.96118545531222,2.8129125184772894,14.555594477833145,2.0,0.03508632172498652,0.0365502036588597,0.0365502036588597,,
1323,32.79643753,0.188904707,0.004986724,15.23640060423802,2.25589488953822,15.48995319107255,2.0,0.04252147672819268,0.06487020483451805,0.06487020483451805,,
1324,32.79714584,0.183967142,0.004699079,17.14922332762672,1.5181998665760743,16.81251012947023,2.0,0.0367840561361555,0.07987286069165202,0.07987286069165202,,
1325,32.83251944,-0.215919103,0.003598882,82.18519592284251,1.4525161055101683,80.90170177381174,2.0,0.02748421928794442,0.09798072894839951,0.09798072894839954,,
1326,32.85985257,-0.410472741,0.003145623,47.96692276000022,1.7546010911464691,48.653497478917785,2.0,0.04295905920287634,0.07182731471787758,0.07182731471787761,,
1327,32.87155415,0.696856403,0.00348164,,0.2510094210505486,96.9648908047138,0.9148614785661991,0.02819718009681602,0.5169209690318799,0.5169209690318805,,
1328,32.88770103,-0.278227092,0.002891187,57.31850051878942,1.8588572962862624,57.33710941680762,1.0794062021811524,0.08543477311971014,0.057286252375205564,0.0572862523752056,,
1329,32.92758727,0.605645977,0.004988442,91.32423782347742,0.7479040056467056,91.41023438903048,0.7754318783972856,0.032116843285224204,0.055557359249269946,0.05555735924926984,,
1330,32.94489455,-0.376904022,0.003002947,87.92366409300861,0.3981823973357677,89.35737321979947,2.0,0.0183565202475442,0.8012193404815978,0.801219340481598,,
1331,32.95934962,0.126671011,0.003189231,76.23419189452211,1.2685775220394135,76.18164899394272,1.1620227362285611,0.04600244165768617,0.051629988970573595,0.05162998897057364,,
1332,32.96237049,-0.33954263,0.003660768,49.02960205077172,0.8277388349175453,49.38790197027166,1.4730822239900168,0.05187426212813788,0.1927041648836041,0.19270416488360403,,
1333,32.99047789,0.039122175,0.004811131,82.82280349730543,2.184796016890345,82.9649931177872,2.0,0.06863689050481743,0.09293846276677056,0.0929384627667706,,
1334,33.01988241,-0.358036796,0.001973745,49.45460891724103,3.099681439343198,49.58203161955677,1.6489948497926417,0.03780700705728092,0.023224430847743147,0.023224430847743147,,
1335,33.02330848,-0.365203278,0.003657848,49.45460891724103,2.572884773660561,49.74729548868882,1.6912132723382227,0.03064453926374886,0.023259329624991235,0.023259329624991238,,
1336,33.04832427,0.076767789,0.003066583,82.61020278931183,2.23628506064415,82.96885425660629,1.2368761205351415,0.05433399953606684,0.04128294414418375,0.041282944144183764,,
1337,33.06876725,-0.197558968,0.002655055,83.46034622192904,0.5788112305104732,82.75953304459593,2.0,0.0233722289904599,0.3483368448534465,0.3483368448534465,,
