YB,GLON,GLAT,r,Vstrongest (km/s),g amplitude,g velocity,g stddev,uncertamp,uncertgvel,uncertstd,+/-,P(far),Extra
168,6.824553309,-0.019487104,0.002564022,6.25,3.35791181326,7.03940237907,1.55497315933,0.225660694315,0.902169263336,0.902169263336,5,0.5,none
169,6.825967715,-0.221818604,0.002249659,20.0,3.35910973549,18.0375457711,2.0,0.190977788405,0.947856076928,0.947856076928,5,0.5,none
170,6.836510082,0.022060727,0.002040649,10.5,7.26909520626,10.7228086319,0.929533590475,0.397314977854,0.0945284603792,0.0945284603792,5,0.5,none
171,6.930741846,0.165749415,0.003320546,7.25,8.19470640257,7.22979525523,1.05916515371,0.30219597726,0.0451036988201,0.0451036988201,5,0.5,none
172,6.978418431,-0.088710423,0.002571779,NA,1.53341262881,89.8064972481,0.945524132263,0.235573491136,0.234185108739,0.234185108739,5,0.5,none
173,6.989129252,0.194013682,0.00209907,15.75,2.94795182347,18.2119391698,2.0,0.248225881038,0.898475196464,0.898475196464,5,0.5,none
174,7.009733881,0.734618826,0.002734727,Data_NA,2.94795182347,Data_NA,2.0,0.248225881038,0.898475196464,0.898475196464,5,0.5,none
175,7.011050311,-0.254626187,0.007719215,3.5,7.55280505686,3.63405223601,1.08225363108,0.175557039672,0.0353949033577,0.0353949033577,5,0.5,none
176,7.014544598,-0.252183655,0.003335549,3.75,9.31533515453,3.6375438651,0.956706703892,0.287949145495,0.0418348692117,0.0418348692117,5,0.5,none
177,7.033384943,0.725450634,0.003380754,Data_NA,9.31533515453,Data_NA,0.956706703892,0.287949145495,0.0418348692117,0.0418348692117,5,0.5,none
178,7.033511897,0.74870386,0.002086682,Data_NA,9.31533515453,Data_NA,0.956706703892,0.287949145495,0.0418348692117,0.0418348692117,5,0.5,none
179,7.115920375,0.719917344,0.002744025,Data_NA,9.31533515453,Data_NA,0.956706703892,0.287949145495,0.0418348692117,0.0418348692117,5,0.5,none
180,7.177079551,0.08488821,0.003596268,5.0,5.21368841529,5.90741881951,2.0,0.157794029002,0.0867488507391,0.0867488507391,5,0.5,none
181,7.206223165,0.2423116,0.005311304,6.25,4.00879755861,6.53396589641,1.76642466677,0.137197681742,0.0698202260537,0.0698202260537,5,0.5,none
182,7.256843434,0.566852566,0.002567457,Data_NA,4.00879755861,Data_NA,1.76642466677,0.137197681742,0.0698202260537,0.0698202260537,5,0.5,none
